length	gccontent
NAT9	1873	0.576615056059797
NAV1	21677	0.494394980855284
NAV2	11226	0.525387493319081
NAV3	9824	0.44696661237785
NBAS	8949	0.443736730360934
NBEA	11532	0.4218695802983
NBEAL1	15759	0.372866298623009
NBEAL2	9931	0.62501258684926
NBL1	3460	0.627456647398844
NBN	6204	0.3749194068343
NBPF1	8779	0.467251395375328
NBPF10	11218	0.471563558566589
NBPF12	13743	0.485847340464236
NBPF13P	4187	0.491521375686649
NBPF15	4944	0.483009708737864
NBPF20	16615	0.480650015046645
NBPF3	6557	0.485740430074729
NBR1	5147	0.455022343112493
NBR2	2229	0.506056527590848
NCALD	7860	0.462595419847328
NCAM1	8566	0.476301657716554
NCAM1-AS1	804	0.583333333333333
NCAM2	8561	0.346571662188997
NCAN	6406	0.561036528254761
NCAPD2	5547	0.525329006670272
NCAPD2P1	1801	0.523598001110494
NCAPD3	5605	0.484210526315789
NCAPG	3360	0.399404761904762
NCAPG2	6991	0.414819053068231
NCAPH	3278	0.476205003050641
NCAPH2	3277	0.599633811412878
NCBP1	5495	0.414376706096451
NCBP2	4972	0.425985518905873
NCBP2-AS1	420	0.461904761904762
NCCRP1	1976	0.585526315789474
NCDN	4567	0.604773374206262
NCEH1	4436	0.39224526600541
NCF1	3580	0.614245810055866
NCF1C	1692	0.621158392434988
NCF2	3104	0.494201030927835
NCF4	1734	0.576124567474048
NCK1	3661	0.382409177820268
NCK2	1628	0.613636363636364
NCKAP1	6764	0.399024246008279
NCKAP1L	3892	0.495118191161357
NCKAP5	9580	0.442275574112735
NCKAP5L	7884	0.608701166920345
NCKIPSD	3635	0.613480055020633
NCL	6971	0.489456319036006
NCLN	3732	0.653536977491961
NCLP1	2114	0.494323557237465
NCOA1	8633	0.436928066720723
NCOA2	10151	0.446261452073687
NCOA3	8303	0.428881127303384
NCOA4	4202	0.440742503569729
NCOA5	3220	0.518944099378882
NCOA6	9895	0.481354219302678
NCOA7	6788	0.404390100176783
NCOR1	10760	0.459479553903346
NCOR2	13218	0.634135270086246
NCR2	1219	0.561115668580804
NCR3LG1	6381	0.468108446951888
NCS1	5128	0.576443057722309
NCSTN	4046	0.49085516559565
NDC1	5135	0.407400194741967
NDC80	2172	0.401012891344383
NDE1	3555	0.527707454289733
NDEL1	2531	0.510470169893323
NDFIP1	6024	0.391102257636122
NDFIP2	4726	0.348074481591198
NDN	1886	0.525450689289502
NDNF	3556	0.473565804274466
NDNL2	1681	0.506246281975015
NDOR1	4877	0.654910805823252
NDRG1	9823	0.54301130001018
NDRG2	2319	0.557136696852091
NDRG3	3247	0.464736680012319
NDRG4	3504	0.604166666666667
NDST1	9566	0.56836713359816
NDST2	4132	0.537512100677638
NDST3	7009	0.387787130831788
NDUFA10	9518	0.468480773271696
NDUFA11	2814	0.624378109452736
NDUFA12	600	0.443333333333333
NDUFA13	2712	0.63901179941003
NDUFA2	1294	0.532457496136012
NDUFA3	2540	0.564566929133858
NDUFA3P3	256	0.578125
NDUFA4	3556	0.383295838020247
NDUFA4L2	1159	0.639344262295082
NDUFA5	9851	0.370013196629784
NDUFA6	1393	0.473079684134961
NDUFA6-AS1	2869	0.592540955036598
NDUFA7	535	0.557009345794393
NDUFA8	844	0.514218009478673
NDUFA9	1267	0.479873717442778
NDUFA9P1	1135	0.470484581497797
NDUFAB1	927	0.50269687162891
NDUFAF1	1477	0.46039268788084
NDUFAF2	1006	0.447316103379722
NDUFAF3	1884	0.62208067940552
NDUFAF4	2540	0.362204724409449
NDUFAF4P2	524	0.41030534351145
NDUFAF5	4056	0.411489151873767
NDUFAF6	6358	0.448568732305757
NDUFAF7	3303	0.420829548894944
NDUFB1	417	0.486810551558753
NDUFB10	695	0.594244604316547
NDUFB11P1	496	0.538306451612903
NDUFB1P1	180	0.416666666666667
NDUFB2	4089	0.435314257764735
NDUFB2-AS1	945	0.526984126984127
NDUFB3	885	0.448587570621469
NDUFB4	1889	0.418740074113287
NDUFB4P1	381	0.461942257217848
NDUFB5	5340	0.385955056179775
NDUFB6	1081	0.377428307123034
NDUFB7	541	0.650646950092421
NDUFB8	1418	0.519040902679831
NDUFB9	2110	0.45781990521327
NDUFC1	1581	0.493991144845035
NDUFC2	2465	0.45841784989858
NDUFS1	5434	0.428965771071034
NDUFS2	3658	0.515582285401859
NDUFS3	887	0.537767756482525
NDUFS4	1174	0.425894378194208
NDUFS5	548	0.485401459854015
NDUFS6	1451	0.528600964851826
NDUFS7	1693	0.629060838747785
NDUFS8	938	0.641791044776119
NDUFV1	1631	0.610668301655426
NDUFV2	2417	0.425320645428217
NDUFV3	2777	0.515304285199856
NEAT1	3301	0.464707664344138
NEB	29456	0.437228408473656
NEBL	13631	0.391607365563788
NECAB3	2922	0.614647501711157
NECAP1	2593	0.443887389124566
NECAP1P1	830	0.483132530120482
NECAP2	5559	0.494333513221802
NEDD1	4090	0.365281173594132
NEDD4	9206	0.396480556159027
NEDD4L	9625	0.455688311688312
NEDD8	710	0.526760563380282
NEDD9	9657	0.461841151496324
NEFH	3783	0.577848268569918
NEFL	4083	0.482488366397257
NEFM	4377	0.541238291066941
NEFMP1	1006	0.447316103379722
NEIL1	1896	0.607067510548523
NEIL2	2751	0.558705925118139
NEIL3	2959	0.415680973301791
NEK1	7670	0.38122555410691
NEK10	9590	0.406047966631908
NEK11	5405	0.432932469935245
NEK2	3027	0.411298315163528
NEK2P4	1329	0.434913468773514
NEK3	2517	0.470798569725864
NEK4	4056	0.438609467455621
NEK5	3720	0.417204301075269
NEK6	4282	0.53619803829986
NEK7	4906	0.349164288626172
NEK8	2858	0.590622813156053
NEK9	5542	0.487730061349693
NELFA	5841	0.617188837527821
NELFB	2698	0.644180874722016
NELFCD	6265	0.480127693535515
NEMF	4688	0.371587030716724
NENF	1290	0.55968992248062
NEO1	7097	0.480202902634916
NEPNP	1371	0.431072210065646
NES	3275	0.574351145038168
NET1	4175	0.42874251497006
NETO1	9411	0.371586441398364
NETO2	3547	0.428813081477305
NEU3	3517	0.512368495877168
NEU4	4057	0.673650480650727
NEURL1	4961	0.635154202781697
NEURL1B	6041	0.588313193179937
NEURL2	758	0.643799472295514
NEURL3	2038	0.593228655544652
NEURL4	4162	0.607880826525709
NEUROD1	3076	0.435305591677503
NEUROD2	3053	0.617753029806748
NEUROD4	3953	0.403743991904882
NEUROG2	2195	0.553075170842825
NEUROG3	1376	0.647529069767442
NEXN	4190	0.363245823389022
NEXN-AS1	2045	0.5119804400978
NF1	18988	0.385085317042343
NF2	7170	0.550209205020921
NFAM1	5817	0.594808320440089
NFASC	21293	0.534119194101348
NFAT5	14174	0.402709185833216
NFATC1	5206	0.60948905109489
NFATC2	8125	0.503138461538462
NFATC2IP	4514	0.49490474080638
NFATC3	3944	0.476419878296146
NFATC4	6364	0.583280955373979
NFE2	1860	0.562903225806452
NFE2L1	4873	0.549558793351118
NFE2L2	7779	0.434246047049749
NFE2L3	3686	0.465545306565383
NFE4	1072	0.466417910447761
NFIA	10887	0.418021493524387
NFIB	9672	0.415012406947891
NFIC	2508	0.657097288676236
NFIL3	2267	0.453021614468461
NFIX	5799	0.598723917916882
NFKB1	5202	0.487120338331411
NFKB2	4000	0.61125
NFKBIA	1558	0.530808729139923
NFKBIB	2259	0.602921646746348
NFKBID	2042	0.620470127326151
NFKBIE	2540	0.614566929133858
NFKBIL1	1577	0.61572606214331
NFKBIZ	5708	0.470042046250876
NFRKB	5045	0.532804757185332
NFS1	5330	0.489868667917448
NFU1	2197	0.418752844788348
NFU1P1	774	0.419896640826873
NFX1	7156	0.468697596422582
NFXL1	4120	0.393932038834951
NFYA	3736	0.449143468950749
NFYAP1	972	0.438271604938272
NFYB	3482	0.35669155657668
NFYC	4975	0.532261306532663
NGDN	1597	0.462742642454602
NGEF	4484	0.586083853702052
NGFR	3948	0.631205673758865
NGLY1	7802	0.375801076647014
NGRN	2553	0.505679592636114
NHEJ1	1075	0.470697674418605
NHLH1	2563	0.559110417479516
NHLH2	7541	0.463333775361358
NHLRC1	2134	0.520618556701031
NHLRC2	8803	0.368169942065205
NHLRC3	6664	0.388805522208884
NHP2	1096	0.521897810218978
NHP2L1	2715	0.503130755064457
NHP2P1	462	0.562770562770563
NHSL1	7599	0.507435188840637
NICN1	2410	0.548132780082988
NID1	5893	0.518072289156627
NID2	5234	0.529423003439052
NIF3L1	1987	0.460493205837947
NIFK	2553	0.415197806502154
NIFK-AS1	2168	0.449261992619926
NIFKP1	889	0.40044994375703
NIM1K	3619	0.523348991434098
NIN	13667	0.416697153727958
NINJ1	2648	0.595543806646526
NINJ2	1723	0.567034242600116
NINL	6008	0.568741677762983
NIP7	2221	0.420531292210716
NIP7P2	544	0.492647058823529
NIP7P3	515	0.462135922330097
NIPA1	6581	0.426227017170643
NIPA2	1900	0.46
NIPA2P4	1341	0.410887397464579
NIPAL1	5655	0.390804597701149
NIPAL2	5490	0.419489981785064
NIPAL3	9207	0.467361789942435
NIPAL4	4148	0.520250723240116
NIPBL	12529	0.385345997286296
NIPSNAP1	2909	0.533172911653489
NIPSNAP3A	2585	0.360928433268859
NIPSNAP3B	2178	0.370982552800735
NISCH	9161	0.584870647309246
NIT1	3141	0.511938872970392
NIT2	3234	0.473716759431045
NKAIN1	2587	0.564360262852725
NKAIN2	4063	0.393305439330544
NKAIN3	2686	0.458302308265078
NKAPL	1639	0.446613788895668
NKD1	4525	0.548729281767956
NKD2	3009	0.669657693585909
NKG7	826	0.588377723970944
NKIRAS1	3020	0.39205298013245
NKIRAS2	4663	0.540210165129745
NKPD1	2534	0.683109707971586
NKTR	16999	0.382846049767633
NKX1-2	1000	0.711
NKX2-3	2077	0.635050553683197
NKX2-4	1619	0.646695491043854
NKX2-5	2094	0.651862464183381
NKX3-1	3281	0.470283450167632
NKX3-2	2241	0.622489959839357
NKX6-1	3714	0.593161012385568
NKX6-2	1058	0.724952741020794
NKX6-3	2487	0.640128669079212
NLE1	2865	0.586387434554974
NLGN1	10147	0.368581846851286
NLGN2	4642	0.626238690219733
NLK	4047	0.421299728193724
NLN	10986	0.409248133988713
NLRC3	8140	0.553194103194103
NLRC4	3624	0.453090507726269
NLRC5	6971	0.579400372973748
NLRP1	6036	0.543737574552684
NLRP10	2350	0.490212765957447
NLRP11	3852	0.448857736240914
NLRP13	3157	0.472283813747228
NLRP14	3823	0.43709128956317
NLRP2	3563	0.530451866404715
NLRP3	4692	0.496803069053708
NLRP4	3542	0.491812535290796
NLRP5	3888	0.522119341563786
NLRP6	2679	0.675625233296006
NLRP7	3834	0.525299947835159
NLRP9	3599	0.450958599611003
NLRX1	4782	0.618987871183605
NMB	1022	0.639921722113503
NMD3	4768	0.418624161073825
NMD3P1	1488	0.408602150537634
NMD3P2	761	0.406044678055191
NME1	2800	0.446428571428571
NME2	1252	0.710862619808307
NME2P1	693	0.538239538239538
NME3	1014	0.671597633136095
NME4	3091	0.610158524749272
NME5	2284	0.370840630472855
NME6	4715	0.495864262990456
NME7	1971	0.392694063926941
NME8	2367	0.408534009294466
NME9	3738	0.485553772070626
NMI	3480	0.407183908045977
NMNAT1	4174	0.472448490656445
NMNAT2	7165	0.48960223307746
NMNAT3	3301	0.501060284762193
NMRAL1	1363	0.612619222303742
NMRK1	3902	0.411327524346489
NMRK2	1124	0.634341637010676
NMT1	4879	0.528182004509121
NMT2	6077	0.434589435576765
NMUR2	2345	0.465671641791045
NNAT	1209	0.575682382133995
NNT	8027	0.386944063784727
NNT-AS1	1389	0.542836573074154
NOA1	2952	0.544037940379404
NOB1	1720	0.543023255813953
NOC2L	5167	0.585833172053416
NOC3L	4473	0.375139727252403
NOC4L	1632	0.647671568627451
NOD1	6820	0.535043988269795
NOD2	4538	0.552446011458792
NODAL	1693	0.554636739515653
NOG	1892	0.5946088794926
NOL10	3605	0.418030513176144
NOL11	2500	0.3928
NOL12	3587	0.579035405631447
NOL3	1362	0.646842878120411
NOL4	3957	0.427849380844074
NOL6	5993	0.567495411313199
NOL7	1518	0.440711462450593
NOL8	6599	0.404606758599788
NOL9	7293	0.479912244618127
NOLC1	3969	0.478458049886621
NOM1	7788	0.47663071391885
NOMO1	4355	0.525143513203215
NOMO2	4352	0.525965073529412
NOMO3	4315	0.523986095017381
NONOP2	1231	0.479285134037368
NOP10	554	0.48014440433213
NOP14	2933	0.511762700306853
NOP14-AS1	6408	0.550717852684145
NOP16	2281	0.474791758000877
NOP2	2850	0.549824561403509
NOP56	4305	0.553774680603949
NOP58	3237	0.392338585109669
NOP9	4351	0.540335555044817
NOS1	12690	0.522379826635146
NOS1AP	7895	0.520835972134262
NOS2	4206	0.560865430337613
NOS3	5356	0.594100074682599
NOSIP	1232	0.626623376623377
NOSTRIN	5435	0.41803127874885
NOTCH1	9880	0.632186234817814
NOTCH2	16156	0.457972270363951
NOTCH2NL	5225	0.365358851674641
NOTCH3	8070	0.645105328376704
NOTUM	3014	0.674850696748507
NOV	2673	0.466517022072578
NOVA1	4024	0.405815109343936
NOVA2	1877	0.668620138518913
NOXA1	1635	0.707033639143731
NOXO1	1636	0.677872860635697
NOXRED1	1905	0.436745406824147
NPAP1	8053	0.484167391034397
NPAS1	2213	0.693628558517849
NPAS2	11708	0.483003074820635
NPAS3	6037	0.474904754016896
NPAS4	3302	0.589036947304664
NPAT	5971	0.376151398425724
NPB	573	0.764397905759162
NPBWR1	2685	0.588826815642458
NPC1	4658	0.498497209102619
NPC1L1	5258	0.583111449220236
NPC2	1061	0.50612629594722
NPDC1	2737	0.669711362805992
NPEPL1	2438	0.627973748974569
NPEPPS	4338	0.449976947902259
NPFF	703	0.577524893314367
NPFFR1	1293	0.653518948182521
NPFFR2	2539	0.451752658526979
NPHP1	11670	0.412682090831191
NPHP3	9200	0.392065217391304
NPHP4	13056	0.586703431372549
NPHS1	4859	0.575427042601358
NPIPA1	1378	0.486937590711176
NPIPB11	3653	0.550232685464002
NPIPP1	5504	0.654796511627907
NPL	4975	0.44
NPLOC4	8114	0.534261769780626
NPM1	3828	0.39367816091954
NPM1P11	855	0.398830409356725
NPM1P12	845	0.411834319526627
NPM1P13	865	0.393063583815029
NPM1P14	887	0.413754227733935
NPM1P17	602	0.397009966777409
NPM1P21	762	0.402887139107612
NPM1P22	952	0.433823529411765
NPM1P24	894	0.410514541387025
NPM1P25	854	0.409836065573771
NPM1P26	738	0.395663956639566
NPM1P32	607	0.42174629324547
NPM1P33	872	0.413990825688073
NPM1P36	838	0.393794749403341
NPM1P37	874	0.392448512585812
NPM1P38	883	0.406568516421291
NPM1P39	867	0.414071510957324
NPM1P4	812	0.402709359605911
NPM1P41	2849	0.360828360828361
NPM1P46	880	0.413636363636364
NPM1P50	858	0.421911421911422
NPM1P51	744	0.415322580645161
NPM1P52	846	0.377068557919622
NPM1P6	878	0.414578587699317
NPM2	2063	0.629180804653417
NPM3	928	0.553879310344828
NPNT	5702	0.421080322693792
NPPA	834	0.587529976019185
NPPA-AS1	950	0.512631578947368
NPPC	1071	0.530345471521942
NPR1	4301	0.61009067658684
NPR2	3536	0.55118778280543
NPR3	5292	0.471277399848828
NPRL2	3280	0.553353658536585
NPRL3	6152	0.616059817945384
NPSR1-AS1	7257	0.379495659363373
NPTN	2446	0.463614063777596
NPTX1	5437	0.560603273864263
NPTXR	5784	0.602869986168741
NPW	1015	0.731034482758621
NPY	921	0.577633007600434
NPY6R	2367	0.39332488381918
NQO1	2765	0.454249547920434
NQO2	1946	0.548818088386434
NR0B2	1156	0.592560553633218
NR1D1	2509	0.590275009964129
NR1D2	4948	0.404607922392886
NR1H2	2066	0.625363020329138
NR1H3	4156	0.555101058710298
NR1I2	5381	0.518490986805426
NR1I3	2770	0.522021660649819
NR2C1	4475	0.378994413407821
NR2C2	10469	0.447034100678193
NR2C2AP	1076	0.561338289962825
NR2E3	2769	0.550740339472734
NR2F1-AS1	3856	0.43853734439834
NR2F2	6275	0.508207171314741
NR2F2-AS1	1917	0.4434011476265
NR2F6	1804	0.680155210643016
NR3C1	9175	0.430408719346049
NR3C2	6607	0.451642197669139
NR4A1	3780	0.605026455026455
NR4A2	3886	0.484817292846114
NR4A3	7063	0.462976072490443
NR5A1	3421	0.629932768196434
NR5A2	7418	0.419385279050957
NR6A1	6790	0.500294550810015
NRADDP	691	0.58465991316932
NRARP	2621	0.590995803128577
NRAS	4449	0.384131265452911
NRBF2	1850	0.433513513513514
NRBF2P2	861	0.461091753774681
NRBF2P4	850	0.449411764705882
NRBP1	5329	0.511165321823982
NRBP2	4104	0.577485380116959
NRCAM	8209	0.417590449506639
NRD1	6377	0.426062411792379
NRDE2	3814	0.499737808075511
NREP	8449	0.431767073026394
NRF1	4013	0.489658609519063
NRG1	8140	0.506511056511057
NRG2	3403	0.63062004114017
NRG3	4186	0.5
NRG4	3765	0.381142098273572
NRGN	1218	0.64367816091954
NRIP1	7378	0.395364597451884
NRIP2	2748	0.542940320232897
NRIP3	3822	0.473574045002616
NRL	2699	0.595405705816969
NRN1	1762	0.466515323496027
NRN1L	637	0.63265306122449
NRP1	8382	0.425793366738249
NRP2	11191	0.500312751318023
NRROS	2688	0.588541666666667
NRSN1	4212	0.448005698005698
NRSN2	2663	0.606083364626361
NRTN	1103	0.701722574796011
NRXN1	15098	0.428003709100543
NRXN2	10223	0.63171280446053
NRXN3	8209	0.473017419904982
NSA2	1388	0.372478386167147
NSD1	14751	0.4679004813233
NSF	4247	0.432540616906051
NSFL1C	5964	0.492119382964453
NSG1	4264	0.565196998123827
NSG2	3951	0.494052138699064
NSL1	4101	0.405998536942209
NSMAF	6165	0.432927818329278
NSMCE1	1044	0.524904214559387
NSMCE2	2552	0.41653605015674
NSMCE4A	3546	0.474055273547659
NSMF	4915	0.659206510681587
NSRP1	3312	0.409722222222222
NSRP1P1	1695	0.412979351032448
NSUN2	5506	0.475118053033055
NSUN3	4942	0.360582760016188
NSUN4	8468	0.499881908360888
NSUN5	3414	0.553602811950791
NSUN5P1	4429	0.540754120568977
NSUN6	2010	0.405970149253731
NSUN7	4735	0.423020063357973
NT5C	903	0.667774086378738
NT5C1A	1107	0.599819331526649
NT5C1B	2563	0.440889582520484
NT5C2	6858	0.407115777194517
NT5C3A	3362	0.358120166567519
NT5C3AP1	1663	0.384846662657847
NT5C3B	2381	0.553128937421252
NT5DC1	3096	0.390503875968992
NT5DC2	4255	0.613866039952996
NT5DC3	8722	0.460444852098143
NT5DC4	3751	0.547853905625167
NT5E	4520	0.446902654867257
NT5M	1883	0.651088688263409
NTAN1	1204	0.504152823920266
NTAN1P2	940	0.468085106382979
NTF3	1383	0.490238611713666
NTHL1	909	0.621562156215622
NTM-IT	373	0.592493297587131
NTMT1	2316	0.598013816925734
NTN1	6383	0.61726460911797
NTN3	1986	0.71852970795569
NTN5	1863	0.66935050993022
NTNG1	8823	0.426272243001247
NTNG2	5534	0.623599566317311
NTPCR	10774	0.43066641915723
NTRK1	2942	0.625764785859959
NTRK2	16883	0.440798436296867
NTRK3	22295	0.442520744561561
NTSR1	4237	0.642199669577531
NTSR2	1569	0.625876354365838
NUAK1	6821	0.542442457117725
NUAK2	3410	0.569794721407625
NUB1	5241	0.476817401259302
NUBP1	1002	0.546906187624751
NUBP2	1413	0.662420382165605
NUBPL	3028	0.414795244385733
NUCB1	3622	0.607399226946438
NUCB1-AS1	219	0.493150684931507
NUCB2	1633	0.388854868340478
NUCKS1	5571	0.391312152216837
NUDC	2705	0.546395563770795
NUDCD1	4377	0.370801919122687
NUDCD2	1885	0.428647214854111
NUDCD3	6864	0.534090909090909
NUDT1	2057	0.588721438988819
NUDT12	4304	0.324349442379182
NUDT13	2365	0.446511627906977
NUDT14	829	0.653799758745476
NUDT15	2022	0.439169139465875
NUDT16	6954	0.482024733966063
NUDT16L1	2068	0.641682785299807
NUDT16P1	2312	0.480968858131488
NUDT17	2618	0.555003819709702
NUDT18	1758	0.639931740614334
NUDT19	2966	0.49055967633176
NUDT19P5	569	0.449912126537786
NUDT2	1178	0.505942275042445
NUDT21	4436	0.373534715960325
NUDT22	1117	0.649059982094897
NUDT4	4813	0.420319966756701
NUDT4P1	545	0.497247706422018
NUDT5	4406	0.422151611438947
NUDT6	5412	0.413525498891353
NUDT7	1090	0.43394495412844
NUDT8	808	0.67450495049505
NUDT9	3184	0.430590452261307
NUF2	2437	0.38120640131309
NUFIP1	3492	0.38717067583047
NUFIP1P	1479	0.459093982420554
NUFIP2	10879	0.373931427520912
NUGGC	3959	0.485728719373579
NUMA1	4006	0.594608087868198
NUMB	1808	0.454092920353982
NUMBL	3561	0.600673967986521
NUP107	3000	0.402333333333333
NUP133	5043	0.435058496926433
NUP153	5780	0.433910034602076
NUP155	9233	0.411675511751327
NUP160	5659	0.434882488072098
NUP188	7049	0.517945807916016
NUP205	7299	0.441978353199068
NUP210	8180	0.580073349633252
NUP210L	5889	0.448972660893191
NUP210P2	284	0.647887323943662
NUP214	10626	0.507152268021833
NUP35	4045	0.397033374536465
NUP37	1203	0.393183707398171
NUP43	4079	0.425349350330963
NUP50	8314	0.445032475342795
NUP54	4065	0.380319803198032
NUP62	3769	0.563014062085434
NUP85	2545	0.525343811394892
NUP88	2396	0.448247078464107
NUP93	2902	0.500344589937974
NUP98	9070	0.461742006615215
NUPL1	10412	0.36534767575874
NUPL2	3856	0.413900414937759
NUPR1	968	0.589876033057851
NUS1	4676	0.380025662959795
NUS1P2	221	0.538461538461538
NUSAP1	2417	0.422010757136947
NUTF2	2321	0.527789745799224
NUTM1	3865	0.544631306597671
NUTM2A-AS1	6903	0.423873678110966
NUTM2G	5943	0.585899377418812
NVL	4569	0.443204202232436
NWD1	8631	0.526821920982505
NXF1	2401	0.517284464806331
NXN	3008	0.59873670212766
NXPE3	8920	0.42152466367713
NXPH3	2906	0.623193392980041
NXPH4	1801	0.66129927817879
NXT1	1123	0.560106856634016
NYAP1	3586	0.658393753485778
NYAP2	4832	0.459437086092715
NYNRIN	7857	0.584065164821179
OAF	1861	0.640515851692638
OARD1	5701	0.421154183476583
OAS1	2096	0.488072519083969
OAS2	6166	0.460914693480376
OAS3	6715	0.543410275502606
OASL	2059	0.555123846527441
OAT	3344	0.410885167464115
OAZ1	684	0.587719298245614
OAZ2	1694	0.5
OAZ3	3467	0.458898182867032
OBFC1	1617	0.491032776747062
OBP2A	754	0.604774535809019
OBSCN	29338	0.634739927738769
OBSL1	8737	0.640494448895502
OC90	2145	0.53986013986014
OCA2	3525	0.522553191489362
OCEL1	1090	0.61743119266055
OCIAD1	4496	0.390569395017794
OCIAD2	2483	0.460732984293194
OCLN	6761	0.406596657299216
OCSTAMP	2043	0.58932941752325
ODC1	2968	0.515498652291105
ODCP	1639	0.439292251372788
ODF1	1042	0.479846449136276
ODF2	5676	0.53523608174771
ODF2-AS1	226	0.438053097345133
ODF2L	9328	0.347877358490566
ODF3B	1925	0.70961038961039
ODF3L1	1177	0.591333899745115
ODF3L2	1606	0.681195516811955
OFCC1	4876	0.437448728465956
OFD1P17	3018	0.410868124585818
OGDH	5212	0.55640828856485
OGDHL	5724	0.588574423480084
OGFOD1	3037	0.447481066842279
OGFOD1P1	1592	0.454145728643216
OGFOD2	2746	0.604879825200291
OGFOD3	1273	0.597800471327573
OGFR	4702	0.640153126329222
OGFR-AS1	668	0.534431137724551
OGFRL1	2371	0.452551665963728
OGG1	3323	0.545892266024676
OGN	3321	0.329418849744053
OIP5	800	0.5475
OIP5-AS1	4871	0.402381441182509
OLA1	6118	0.415985616214449
OLA1P1	1189	0.391084945332212
OLA1P2	1291	0.426800929512006
OLAH	2364	0.429780033840948
OLFM2	1975	0.617721518987342
OLFM3	4754	0.396087505258729
OLFML1	2786	0.465183058147882
OLFML2A	6746	0.559590868662911
OLFML2B	3515	0.554765291607397
OLFML3	2265	0.526710816777042
OLIG1	2076	0.633429672447014
OLIG2	3352	0.592183770883055
OLIG3	2196	0.546448087431694
OLR1	2511	0.397849462365591
OMA1	3463	0.418712099335836
OMD	2449	0.329113924050633
OMG	1867	0.392072844134976
